Fact,ProvenanceLeft,ProvenanceRight,Rule
partOf(989|other_protein),receptor(other_protein|989|Signal regulatory proteins|2942|SIRPA (CD172a)||||||9662|SIRPA|signal regulatory protein alpha|20p13|NM_001040022|NP_001035111|P78324|140885|ENSG00000198053),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(990|other_protein),receptor(other_protein|990|STAT transcription factors|2994|signal transducer and activator of transcription 3||||STAT3|APRF|11364|STAT3|signal transducer and activator of transcription 3|17q21.2|NM_139276|NP_644805|P40763|6774|ENSG00000168610),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(991|other_protein),receptor(other_protein|991|Neuropilins and Plexins|2998|neuropilin 1|||||Npn-1|CD304|NRP|VEGF165R|8004|NRP1|neuropilin 1|10p11.22|NM_003873|NP_003864|O14786|8829|ENSG00000099250),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(993|enzyme),receptor(enzyme|993|NADPH oxidases|3000|dual oxidase 1||||DUOX1|flavoprotein NADPH oxidase|LNOX1|NADPH thyroid oxidase 1|NOXEF1|THOX1|3062|DUOX1|dual oxidase 1|15q21.1|NM_017434|NP_059130|Q9NRD9|53905|ENSG00000137857),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(994|enzyme),"receptor(enzyme|994|Pyruvate kinases (EC 2.7.1.40)|3006|pyruvate kinase M1/2|||||pyruvate kinase|OIP3|PK3|PKM2|pyruvate kinase, muscle|THBP1|9021|PKM|pyruvate kinase M1/2|15q23|NM_001206796|NM_182470|NP_001193725|NP_872270|P14618|5315|ENSG00000067225)","","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(996|other_protein),"receptor(other_protein|996|Inhibitors of NF-kappaB (I&kappa;B) family proteins|3232|BCL3 transcription coactivator|||||BCL3, transcription coactivator|BCL3|B cell CLL/lymphoma 3|B-cell leukemia/lymphoma 3|Bcl-3|998|BCL3|BCL3 transcription coactivator|19q13.32|||P20749|602|ENSG00000069399)","","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(998|other_protein),receptor(other_protein|998|Lipid binding chaperones|3011|unc-119 lipid binding chaperone|||||RG4 (retinal gene 4)|unc-119|uncoordinated (UNC)119|12565|UNC119|unc-119 lipid binding chaperone|17q11.2|NM_005148|NP_005139|Q13432|9094|ENSG00000109103),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(1000|other_protein),receptor(other_protein|1000|CD33-related SIGLECs|2601|CD33||||SIGLEC3|CD33 antigen|SIGLEC3|1659|CD33|CD33 molecule|19q13.41|NM_001772|NP_001763|P20138|945|ENSG00000105383),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(1001|other_protein),receptor(other_protein|1001|Nuclear export proteins|3014|exportin 1|||||chromosome region maintenance 1|CRM1|exportin-1|exp1|12825|XPO1|exportin 1|2p15|NM_003400|NP_003391|O14980|7514|ENSG00000082898),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(1003|enzyme),"receptor(enzyme|1003|2.3.2.13 Transglutaminases|3015|transglutaminase 2|||||transglutaminase 2, C polypeptide|C polypeptide, protein-glutamine-gamma-glutamyltransferase|TGC|tissue transglutaminase|TGase2|11778|TGM2|transglutaminase 2|20q11.23|NM_004613|NP_004604|P21980|7052|ENSG00000198959)","","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(1004|enzyme),receptor(enzyme|1004|Itaconate biosynthesis|3018|aconitate decarboxylase 1||||IRG1|immune-responsive gene 1|immunoresponsive gene 1|IRG1|cis-aconitate decarboxylase (CAD)|33904|ACOD1|aconitate decarboxylase 1|13q22.3|NM_001258406|NP_001245335|A6NK06|730249|ENSG00000102794),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(1005|transporter),receptor(transporter|1005|SLC53 Phosphate carriers|3021|xenotropic and polytropic retrovirus receptor 1|||SLC53A1||SYG1|XR|12827|XPR1|xenotropic and polytropic retrovirus receptor 1|1q25.3|||Q9UBH6|9213|ENSG00000143324),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(1006|transporter),receptor(transporter|1006|SLC54 Mitochondrial pyruvate carriers|3022|mitochondrial pyruvate carrier 1|||SLC54A1||brain protein 44-like|BRP44L|CGI-129|apoptosis-regulating basic protein|ARBP|solute carrier family 54 member 1|SLC54A1|21606|MPC1|mitochondrial pyruvate carrier 1|6q27|||Q9Y5U8|51660|ENSG00000060762),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(1007|transporter),receptor(transporter|1007|SLC55 Mitochondrial cation/proton exchangers|3025|leucine zipper and EF-hand containing transmembrane protein 1|||SLC55A1||Mdm38 homolog|6556|LETM1|leucine zipper and EF-hand containing transmembrane protein 1|4p16.3|||O95202|3954|ENSG00000168924),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(1008|transporter),receptor(transporter|1008|SLC56 Sideroflexins|3028|sideroflexin 1|||SLC56A1||FLJ12876|16085|SFXN1|sideroflexin 1|5q35.2|||Q9H9B4|94081|ENSG00000164466),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(1009|transporter),receptor(transporter|1009|SLC57 NiPA-like magnesium transporter family|3033|NIPA magnesium transporter 1|||SLC57A1||NIPA3|non imprinted in Prader-Willi/Angelman syndrome 1|SPG6|17043|NIPA1|NIPA magnesium transporter 1|15q11.2|||Q7RTP0|123606|ENSG00000170113),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(1010|transporter),receptor(transporter|1010|SLC58 MagT-like magnesium transporter family|3039|magnesium transporter 1|||SLC58A1||MRX95|OST3B|28880|MAGT1|magnesium transporter 1|Xq21.1|||Q9H0U3|84061|ENSG00000102158),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(1011|transporter),"receptor(transporter|1011|SLC59 Sodium-dependent lysophosphatidylcholine symporter family|3041|MFSD2 lysolipid transporter A, lysophospholipid|||SLC59A1||MFSD2 lysolipid transporter A|major facilitator superfamily domain containing 2A|MFSD2|NLS1|25897|MFSD2A|MFSD2 lysolipid transporter A, lysophospholipid|1p34.2|||Q8NA29|84879|ENSG00000168389)","","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(1012|transporter),receptor(transporter|1012|SLC60 Glucose transporters|3043|major facilitator superfamily domain containing 4A|||SLC60A1||MFSD4|25433|MFSD4A|major facilitator superfamily domain containing 4A|1q32.1|||Q8N468|148808|ENSG00000174514),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(1013|transporter),receptor(transporter|1013|SLC61 Molybdate transporter family|3045|major facilitator superfamily domain containing 5|||SLC61A1||hsMOT2|28156|MFSD5|major facilitator superfamily domain containing 5|12q13.13|||Q6N075|84975|ENSG00000182544),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(1014|transporter),receptor(transporter|1014|SLC62 Pyrophosphate transporters|3046|ANKH inorganic pyrophosphate transport regulator|||SLC62A1|||15492|ANKH|ANKH inorganic pyrophosphate transport regulator|5p15.2|||Q9HCJ1|56172|ENSG00000154122),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(1015|transporter),"receptor(transporter|1015|SLC63 Sphingosine phosphate transporters|3047|SPNS lysolipid transporter 1, lysophospholipid|||SLC63A1||sphingolipid transporter 1 (putative)|spinster homolog 1|sphingolipid transporter 1|hSpin1|SPIN1|spinster homolog 1 (Drosophila)|30621|SPNS1|SPNS lysolipid transporter 1, lysophospholipid|16p11.2|||Q9H2V7|83985|ENSG00000169682)","","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(1016|transporter),receptor(transporter|1016|SLC64 Golgi Ca<sup>2+</sup>/H<sup>+</sup> exchangers|3050|transmembrane protein 165|||SLC64A1||GDT1|TMPT27|TPARL|Ft27|30760|TMEM165|transmembrane protein 165|4q12|||Q9HC07|55858|ENSG00000134851),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(1017|transporter),"receptor(transporter|1017|SLC65 NPC-type cholesterol transporters|3051|NPC intracellular cholesterol transporter 1|||SLC65A1||Niemann-Pick disease, type C1|7897|NPC1|NPC intracellular cholesterol transporter 1|18q11.2|||O15118|4864|ENSG00000141458)","","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(1018|enzyme),receptor(enzyme|1018|Paraoxonase (PON) family|3052|paraoxonase 1||||PON1|arylesterase 1|ESA|esterase A|9204|PON1|paraoxonase 1|7q21.3|||P27169|5444|ENSG00000005421),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(1019|other_protein),"receptor(other_protein|1019|Basic leucine zipper domain TFs|3057|nuclear factor, erythroid 2 like 2||||NRF2|nuclear factor, erythroid derived 2, like 2|nuclear factor|NF-E2-related factor 2|nuclear factor, erythroid 2-like 2|7782|NFE2L2|NFE2 like bZIP transcription factor 2|2q31.2|NM_006164|NP_006155|Q16236|4780|ENSG00000116044)","","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(1020|enzyme),receptor(enzyme|1020|DNA glycosylases|3060|8-oxoguanine DNA glycosylase|||||8-hydroxyguanine DNA glycosylase|HMMH|MUTM|OGH1|8125|OGG1|8-oxoguanine DNA glycosylase|3p25.3|NM_002542|NP_00253|O15527|4968|ENSG00000114026),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(1021|other_protein),receptor(other_protein|1021|Abscisic acid receptor complex|2766|CD38|||||ADP-ribosyl cyclase 1|1667|CD38|CD38 molecule|4p15.32|NM_001775|NP_001766|P28907|952|ENSG00000004468),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(1023|enzyme),receptor(enzyme|1023|E3 ubiquitin ligase components|3234|Cbl proto-oncogene B|||||casitas B-lineage lymphoma proto-oncogene-b|1542|CBLB|Cbl proto-oncogene B|3q13.11|||Q13191|868|ENSG00000114423),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(1025|other_protein),"receptor(other_protein|1025|Rho GEFs|3096|SOS Ras/Rac guanine nucleotide exchange factor 1|||||GF1|gingival fibromatosis, hereditary, 1 (GINGF)|HGF|son of sevenless homolog 1 (Drosophila)|SOS-1|11187|SOS1|SOS Ras/Rac guanine nucleotide exchange factor 1|2p22.1|NM_005633|NP_005624|Q07889|6654|ENSG00000115904)","","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(1026|enzyme),receptor(enzyme|1026|Glycine recycling|3098|glycine cleavage system protein H||||||4208|GCSH|glycine cleavage system protein H|16q23.2|NM_004483|NP_004474|P23434|2653|ENSG00000140905),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(1027|enzyme),receptor(enzyme|1027|Methionine turnover|3099|5-methyltetrahydrofolate-homocysteine methyltransferase|||||cblG|cobalamin-dependent methionine synthase|vitamin-B12 dependent methionine synthase|7468|MTR|5-methyltetrahydrofolate-homocysteine methyltransferase|1q43|NM_000254|NP_000245|Q99707|4548|ENSG00000116984),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(1028|other_protein),receptor(other_protein|1028|Cytolytic pore-forming proteins|3100|perforin 1|||||cytolysin|lymphocyte pore-forming protein|perforin-1|9360|PRF1|perforin 1|10q22.1|NM_005041|NP_005032|P14222|5551|ENSG00000180644),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(1029|enzyme),receptor(enzyme|1029|Nucleotide turnover|3215|CTP synthase 1|||||cytidine 5&apos;-triphosphate synthase|Ctps|cytidine 5'-triphosphate synthase|cytidine 5'-triphosphate synthetase|uridine triphosphate aminase|2519|CTPS1|CTP synthase 1|1p34.2|||P17812|1503|ENSG00000171793),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(1031|enzyme),receptor(enzyme|1031|2.5.1.18 Glutathione transferases|3110|glutathione S-transferase omega 1|||||GSTO 1-1|GSTO1-1|GSTTLp28|13312|GSTO1|glutathione S-transferase omega 1|10q25.1|NM_004832|NP_004823|P78417|9446|ENSG00000148834),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(1034|other_protein),receptor(other_protein|1034|Coronavirus (CoV) proteins|3116|CoV Envelope protein|||||envelope small membrane protein|orf4|||||||||),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(1035|other_protein),receptor(other_protein|1035|Other viral proteins|2952|Hepatitis C virus genome polyprotein|||Hepatitis C virus genome polyprotein|||||||||||),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(1036|enzyme),receptor(enzyme|1036|Acyl-CoA synthetases|3128|acyl-CoA synthetase short chain family member 2||||||15814|ACSS2|acyl-CoA synthetase short chain family member 2|20q11.22|NM_018677|NP_061147|Q9NR19|55902|ENSG00000131069),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(1037|other_protein),receptor(other_protein|1037|Mitofusins|3129|mitofusin 1||||||18262|MFN1|mitofusin 1|3q26.33|||||ENSG00000171109),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(1038|enzyme),receptor(enzyme|1038|Mitofusin proteins|3130|mitofusin 1||||||18262|MFN1|mitofusin 1|3q26.33|NM_033540|NP_284941|Q8IWA4|55669|ENSG00000171109),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(1040|enzyme),receptor(enzyme|1040|Pyrimidine salvage|3133|cytidine deaminase|||||cytidine aminohydrolase|cytosine nucleoside deaminase|1712|CDA|cytidine deaminase|1p36.12|NM_001785|NP_001776|P32320|978|ENSG00000158825),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(1041|enzyme),"receptor(enzyme|1041|Metal-dependent protein phosphatase (PPM) family|3134|protein phosphatase, Mg2+/Mn2+ dependent 1D|||||PP2C-DELTA|protein phosphatase 1D magnesium-dependent, delta isoform|protein phosphatase 2C, delta isoform|wild-type p53-induced phosphatase 1|Wip1|9277|PPM1D|protein phosphatase, Mg2+/Mn2+ dependent 1D|17q23.3|NM_003620|NP_003611|O15297|8493|ENSG00000170836)","","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(1042|enzyme),receptor(enzyme|1042|Membrane bound O-acyltransferases|3145|porcupine O-acyltransferase|||||protein-serine O-palmitoleoyltransferase porcupine|PORC|17652|PORCN|porcupine O-acyltransferase|Xp11.23|NP_982301|NM_203475|Q9H237|64840|ENSG00000102312),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(1043|other_protein),receptor(other_protein|1043|Hypoxia-inducible factors|3148|endothelial PAS domain protein 1||||HIF-2&alpha;|HIF2A|PASD2|3374|EPAS1|endothelial PAS domain protein 1|2p21|NM_001430|NP_001421|Q99814|2034|ENSG00000116016),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(1045|transporter),"receptor(transporter|1045|P2B P-type ATPases: Ca<sup>2+</sup>-ATPases|843|PMCA1|||||Plasma membrane calcium ATPase isoform 1|plasma membrane calcium-transporting ATPase 1|ATPase, Ca++ transporting, plasma membrane 1|plasma membrane calcium pump|Pmca1a|Pmca1b|Pmca1c|ATPase, Ca� transporting, plasma membrane 1|ATPase|814|ATP2B1|ATPase plasma membrane Ca2+ transporting 1|12q21.33|||P20020|490|ENSG00000070961)","","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(1046|transporter),receptor(transporter|1046|P5 P-type ATPases: Mn<sup>2+</sup>-ATPases|3155|ATPase 13A1|||||manganese-transporting ATPase 13A1|24215|ATP13A1|ATPase 13A1|19p13.11|||Q9HD20|57130|ENSG00000105726),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(1047|other_protein),receptor(other_protein|1047|Tetraspanins|3010|CD37 molecule||||CD37|CD37 antigen|tetraspanin 26|TSPAN26|1666|CD37|CD37 molecule|19q13.33|NM_001040031|NM_001774|NP_001035120|NP_001765|P11049|951|ENSG00000104894),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(1048|transporter),receptor(transporter|1048|SLC66 Lysosomal amino acid transporters|3160|solute carrier family 66 member 1|||SLC66A1||LAAT-1|LAAT1|lysosomal amino acid transporter 1 homolog|PQLC2|PQ loop repeat containing 2|26001|SLC66A1|solute carrier family 66 member 1|1p36.13|NM_001040125|NP_001035214|Q6ZP29|54896|ENSG00000040487),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(1049|enzyme),receptor(enzyme|1049|Cyclic GMP-AMP turnover|3165|cyclic GMP-AMP synthase||||||21367|CGAS|cyclic GMP-AMP synthase|6q13|NM_138441|NP_612450|Q8N884|115004|ENSG00000164430),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(1050|other_protein),"receptor(other_protein|1050|Aminoacyl-tRNA synthetases|3168|Plasmodium falciparum isoleucyl-tRNA synthetase||||PfaIRS|Pf3D7_12_v3:1,018,351..1,024,017(+)|Pfapi-IRS|PFL1210w|Plasmodium falciparum isoleucine--tRNA ligase|||||||||)","","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(1051|other_protein),"receptor(other_protein|1051|Folate biosynthesis enzymes|2981|Plasmodium falciparum bifunctional dihydrofolate reductase-thymidylate synthase||||PfDHFR-TS|Pf3D7_04_v3:747,897..750,065(+)|DHFR-TS|PFD0830w|||||||||)","","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(1052|other_protein),"receptor(other_protein|1052|Haemoglobin degradation pathway enzymes|3079|Plasmodium falciparum heme detoxification protein||||PfHDP|HDP|Pf3D7_14_v3:1,922,045..1,924,115(+)|heme ligase|PF14_0446|hemozoin synthase|||||||||)","","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(1053|other_protein),"receptor(other_protein|1053|Coenzyme A synthesis pathway enzymes|3089|Plasmodium falciparum pantothenate kinase 1||||PfPANK1|PANK1|Pf3D7_14_v3:853,711..856,441(-)|PANK|pantothenate kinase 1, putative|PF14_0200|||||||||)","","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
